"","Spell","Rune"
"5452","Ground Stomp","Wrenching Smash"
"5453","Ignore Pain","Mob Rule"
"5454","Battle Rage","Marauder's Rage"
"5455","Call of the Ancients","The Council Rises"
"5456","War Cry","Impunity"
"5457","Tough as Nails","Passive"
"5458","Berserker Rage","Passive"
"5459","Nerves of Steel","Passive"
"5460","Rampage","Passive"
"5461","Hammer of the Ancients","Thunderstrike"
"5462","Leap","Death from Above"
"5463","Ancient Spear","Harpoon"
"5464","Wrath of the Berserker","Insanity"
"5465","War Cry","Impunity"
"5466","Call of the Ancients","Together as One"
"5467","Nerves of Steel","Passive"
"5468","Berserker Rage","Passive"
"5469","Relentless","Passive"
"5470","Boon of Bul-Kathos","Passive"
"5471","Bash",NA
"5472",NA,NA
"5473",NA,NA
"5474",NA,NA
"5475",NA,NA
"5476",NA,NA
"5477",NA,"Passive"
"5478",NA,"Passive"
"5479",NA,"Passive"
"5480",NA,"Passive"
"5481","Frenzy","Smite"
"5482","Whirlwind","Wind Shear"
"5483","Rend","Lacerate"
"5484","War Cry","Invigorate"
"5485","Battle Rage","Marauder's Rage"
"5486","Call of the Ancients","Together as One"
"5487","Inspiring Presence","Passive"
"5488","Tough as Nails","Passive"
"5489","Nerves of Steel","Passive"
"5490","Superstition","Passive"
"5491","Frenzy","Vanguard"
"5492","Furious Charge","Merciless Assault"
"5493","Call of the Ancients","The Council Rises"
"5494","War Cry","Impunity"
"5495","Battle Rage","Bloodshed"
"5496","Wrath of the Berserker","Insanity"
"5497","Berserker Rage","Passive"
"5498","Superstition","Passive"
"5499","Boon of Bul-Kathos","Passive"
"5500","Rampage","Passive"
"5501","Call of the Ancients","Together as One"
"5502","Whirlwind","Wind Shear"
"5503","Overpower","Killing Spree"
"5504","Threatening Shout","Grim Harvest"
"5505","Battle Rage","Bloodshed"
"5506","War Cry","Impunity"
"5507","Superstition","Passive"
"5508","Berserker Rage","Passive"
"5509","Ruthless","Passive"
"5510","Inspiring Presence","Passive"
"5511","Whirlwind","Wind Shear"
"5512","War Cry","Impunity"
"5513","Battle Rage","Marauder's Rage"
"5514","Overpower","Killing Spree"
"5515","Call of the Ancients","Together as One"
"5516","Wrath of the Berserker","Insanity"
"5517","Animosity","Passive"
"5518","Superstition","Passive"
"5519","Rampage","Passive"
"5520","Berserker Rage","Passive"
"5521","Frenzy","Vanguard"
"5522","Whirlwind","Blood Funnel"
"5523","Furious Charge","Stamina"
"5524","War Cry","Impunity"
"5525","Battle Rage","Bloodshed"
"5526","Call of the Ancients","Together as One"
"5527","Bloodthirst","Passive"
"5528","Relentless","Passive"
"5529","Superstition","Passive"
"5530","Berserker Rage","Passive"
"5531","Furious Charge","Merciless Assault"
"5532","Frenzy","Maniac"
"5533","War Cry","Impunity"
"5534","Battle Rage","Marauder's Rage"
"5535","Call of the Ancients","Together as One"
"5536","Wrath of the Berserker","Striding Giant"
"5537","Ruthless","Passive"
"5538","Berserker Rage","Passive"
"5539","Rampage","Passive"
"5540","Brawler","Passive"
"5541","Call of the Ancients","Together as One"
"5542","Whirlwind","Wind Shear"
"5543","Ignore Pain","Iron Hide"
"5544","Battle Rage","Marauder's Rage"
"5545","Rend","Lacerate"
"5546","War Cry","Impunity"
"5547","Nerves of Steel","Passive"
"5548","Superstition","Passive"
"5549","Weapons Master","Passive"
"5550","Ruthless","Passive"
"5551","Frenzy","Maniac"
"5552","Wrath of the Berserker","Insanity"
"5553","Furious Charge","Stamina"
"5554","Battle Rage","Bloodshed"
"5555","War Cry","Impunity"
"5556","Call of the Ancients","Together as One"
"5557","Superstition","Passive"
"5558","Ruthless","Passive"
"5559","Boon of Bul-Kathos","Passive"
"5560","Tough as Nails","Passive"
"5561","Call of the Ancients","Together as One"
"5562","Battle Rage","Into the Fray"
"5563","War Cry","Impunity"
"5564","Sprint","Run Like the Wind"
"5565","Furious Charge","Stamina"
"5566","Wrath of the Berserker","Insanity"
"5567","Ruthless","Passive"
"5568","Berserker Rage","Passive"
"5569","Relentless","Passive"
"5570","Rampage","Passive"
"5571","Frenzy","Maniac"
"5572","Whirlwind","Wind Shear"
"5573","Wrath of the Berserker","Insanity"
"5574","Furious Charge","Merciless Assault"
"5575","Battle Rage","Bloodshed"
"5576","Call of the Ancients","Together as One"
"5577","Ruthless","Passive"
"5578","Nerves of Steel","Passive"
"5579","Berserker Rage","Passive"
"5580","Rampage","Passive"
"5581","Cleave","Rupture"
"5582","Whirlwind","Dust Devils"
"5583","Ground Stomp","Overpower"
"5584","Battle Rage","Earthquake"
"5585","Ruthless","Nerves of Steel"
"5586",NA,NA
"5587",NA,"Passive"
"5588",NA,"Passive"
"5589",NA,"Passive"
"5590",NA,"Passive"
"5591","Frenzy","Maniac"
"5592","Battle Rage","Bloodshed"
"5593","Furious Charge","Battering Ram"
"5594","War Cry","Impunity"
"5595","Sprint","Marathon"
"5596","Wrath of the Berserker","Insanity"
"5597","Berserker Rage","Passive"
"5598","Nerves of Steel","Passive"
"5599","Tough as Nails","Passive"
"5600","Superstition","Passive"
"5601","Call of the Ancients","The Council Rises"
"5602","Whirlwind","Volcanic Eruption"
"5603","Furious Charge","Battering Ram"
"5604","War Cry","Impunity"
"5605","Battle Rage","Into the Fray"
"5606","Wrath of the Berserker","Striding Giant"
"5607","Superstition","Passive"
"5608","Berserker Rage","Passive"
"5609","Nerves of Steel","Passive"
"5610","Weapons Master","Passive"
"5611","Frenzy","Maniac"
"5612","Furious Charge","Battering Ram"
"5613","Battle Rage","Bloodshed"
"5614","War Cry","Impunity"
"5615","Call of the Ancients","The Council Rises"
"5616","Wrath of the Berserker","Insanity"
"5617","Ruthless","Passive"
"5618","Nerves of Steel","Passive"
"5619","Berserker Rage","Passive"
"5620","Rampage","Passive"
"5621","Call of the Ancients","The Council Rises"
"5622","Battle Rage","Bloodshed"
"5623","Furious Charge","Merciless Assault"
"5624","War Cry","Impunity"
"5625","Ignore Pain","Iron Hide"
"5626","Wrath of the Berserker","Insanity"
"5627","Nerves of Steel","Passive"
"5628","Berserker Rage","Passive"
"5629","Superstition","Passive"
"5630","Tough as Nails","Passive"
"5631","Furious Charge","Merciless Assault"
"5632","Whirlwind","Hurricane"
"5633","Wrath of the Berserker","Insanity"
"5634","Call of the Ancients","Together as One"
"5635","War Cry","Impunity"
"5636","Battle Rage","Bloodshed"
"5637","Relentless","Passive"
"5638","Nerves of Steel","Passive"
"5639","Superstition","Passive"
"5640","Ruthless","Passive"
"5641","Frenzy","Smite"
"5642","Furious Charge","Merciless Assault"
"5643","Ignore Pain","Iron Hide"
"5644","War Cry","Hardened Wrath"
"5645","Battle Rage","Bloodshed"
"5646","Call of the Ancients","Together as One"
"5647","Juggernaut","Passive"
"5648","Rampage","Passive"
"5649","Superstition","Passive"
"5650","Berserker Rage","Passive"
"5651",NA,NA
"5652",NA,NA
"5653",NA,NA
"5654",NA,NA
"5655",NA,NA
"5656",NA,NA
"5657",NA,NA
"5658",NA,NA
"5659",NA,NA
"5660",NA,NA
"5661",NA,NA
"5662",NA,NA
"5663",NA,NA
"5664",NA,NA
"5665",NA,NA
"5666",NA,NA
"5667",NA,NA
"5668",NA,NA
"5669",NA,NA
"5670",NA,NA
"5671","Call of the Ancients","Together as One"
"5672","Whirlwind","Wind Shear"
"5673","War Cry","Invigorate"
"5674","Furious Charge","Dreadnought"
"5675","Battle Rage","Into the Fray"
"5676","Wrath of the Berserker","Striding Giant"
"5677","Boon of Bul-Kathos","Passive"
"5678","Weapons Master","Passive"
"5679","Inspiring Presence","Passive"
"5680","Rampage","Passive"
"5681",NA,NA
"5682",NA,NA
"5683",NA,NA
"5684",NA,NA
"5685",NA,NA
"5686",NA,NA
"5687",NA,NA
"5688",NA,NA
"5689",NA,NA
"5690",NA,NA
"5691","Whirlwind","Volcanic Eruption"
"5692","Furious Charge","Battering Ram"
"5693","War Cry","Impunity"
"5694","Ignore Pain","Mob Rule"
"5695","Call of the Ancients","Together as One"
"5696","Wrath of the Berserker","Striding Giant"
"5697","Relentless","Passive"
"5698","Inspiring Presence","Passive"
"5699","Tough as Nails","Passive"
"5700","Rampage","Passive"
"5701","Frenzy","Maniac"
"5702","Furious Charge","Dreadnought"
"5703","Ignore Pain","Iron Hide"
"5704","War Cry","Impunity"
"5705","Wrath of the Berserker","Insanity"
"5706","Call of the Ancients","Together as One"
"5707","Nerves of Steel","Passive"
"5708","Tough as Nails","Passive"
"5709","Berserker Rage","Passive"
"5710","Rampage","Passive"
"5711","Furious Charge","Cold Rush"
"5712","Whirlwind","Blood Funnel"
"5713","Leap","Death from Above"
"5714","Wrath of the Berserker","Insanity"
"5715","War Cry","Invigorate"
"5716","Call of the Ancients","Together as One"
"5717","Unforgiving","Passive"
"5718","Tough as Nails","Passive"
"5719","Rampage","Passive"
"5720","Bloodthirst","Passive"
"5721","Frenzy","Maniac"
"5722","Wrath of the Berserker","Insanity"
"5723","War Cry","Impunity"
"5724","Furious Charge","Battering Ram"
"5725","Ignore Pain","Iron Hide"
"5726","Call of the Ancients","Together as One"
"5727","Berserker Rage","Passive"
"5728","Superstition","Passive"
"5729","Relentless","Passive"
"5730","Boon of Bul-Kathos","Passive"
"5731","Frenzy","Vanguard"
"5732","Battle Rage","Marauder's Rage"
"5733","Furious Charge","Stamina"
"5734","Ignore Pain","Mob Rule"
"5735","War Cry","Impunity"
"5736","Wrath of the Berserker","Striding Giant"
"5737","Berserker Rage","Passive"
"5738","Ruthless","Passive"
"5739","Brawler","Passive"
"5740","Rampage","Passive"
"5741","Call of the Ancients","Together as One"
"5742","Whirlwind","Volcanic Eruption"
"5743","Furious Charge","Cold Rush"
"5744","War Cry","Impunity"
"5745","Battle Rage","Marauder's Rage"
"5746","Wrath of the Berserker","Striding Giant"
"5747","Boon of Bul-Kathos","Passive"
"5748","Tough as Nails","Passive"
"5749","Superstition","Passive"
"5750","Nerves of Steel","Passive"
"5751","Frenzy","Maniac"
"5752","Furious Charge","Battering Ram"
"5753","Ignore Pain","Contempt for Weakness"
"5754","Wrath of the Berserker","Striding Giant"
"5755","Call of the Ancients","The Council Rises"
"5756","Earthquake","Molten Fury"
"5757","Nerves of Steel","Passive"
"5758","Unforgiving","Passive"
"5759","Berserker Rage","Passive"
"5760","Superstition","Passive"
"5761","Frenzy","Maniac"
"5762","Call of the Ancients","The Council Rises"
"5763","Furious Charge","Battering Ram"
"5764","War Cry","Impunity"
"5765","Ignore Pain","Iron Hide"
"5766","Wrath of the Berserker","Insanity"
"5767","Superstition","Passive"
"5768","Nerves of Steel","Passive"
"5769","Weapons Master","Passive"
"5770","Relentless","Passive"
"5771","Frenzy","Maniac"
"5772","Battle Rage","Bloodshed"
"5773","Furious Charge","Battering Ram"
"5774","Ignore Pain","Ignorance is Bliss"
"5775","Wrath of the Berserker","Insanity"
"5776","Call of the Ancients","The Council Rises"
"5777","Boon of Bul-Kathos","Passive"
"5778","Berserker Rage","Passive"
"5779","Superstition","Passive"
"5780","Ruthless","Passive"
"5781","Whirlwind","Volcanic Eruption"
"5782","Furious Charge","Battering Ram"
"5783","Call of the Ancients","The Council Rises"
"5784","War Cry","Impunity"
"5785","Battle Rage","Marauder's Rage"
"5786","Ignore Pain","Iron Hide"
"5787","Weapons Master","Passive"
"5788","Ruthless","Passive"
"5789","Superstition","Passive"
"5790","Relentless","Passive"
"5791","Cleave","Hammer of the Ancients"
"5792","Call of the Ancients","Together as One"
"5793","Revenge","Retribution"
"5794","Furious Charge","Merciless Assault"
"5795","War Cry","Hardened Wrath"
"5796","Ruthless","Nerves of Steel"
"5797","Tough as Nails","Passive"
"5798","Rampage","Passive"
"5799",NA,"Passive"
"5800",NA,"Passive"
"5801","Frenzy","Maniac"
"5802","Call of the Ancients","The Council Rises"
"5803","Furious Charge","Merciless Assault"
"5804","Ignore Pain","Iron Hide"
"5805","War Cry","Impunity"
"5806","Wrath of the Berserker","Insanity"
"5807","Nerves of Steel","Passive"
"5808","Berserker Rage","Passive"
"5809","Superstition","Passive"
"5810","Boon of Bul-Kathos","Passive"
"5811","Earthquake","Chilling Earth"
"5812","Leap","Call of Arreat"
"5813","Avalanche","Glacier"
"5814","Ignore Pain","Mob Rule"
"5815","Threatening Shout","Intimidate"
"5816","War Cry","Impunity"
"5817","Inspiring Presence","Passive"
"5818","Boon of Bul-Kathos","Passive"
"5819","Superstition","Passive"
"5820","Nerves of Steel","Passive"
"5821","Frenzy","Smite"
"5822","Whirlwind","Wind Shear"
"5823","War Cry","Impunity"
"5824","Battle Rage","Marauder's Rage"
"5825","Furious Charge","Dreadnought"
"5826","Call of the Ancients","Together as One"
"5827","Ruthless","Passive"
"5828","Weapons Master","Passive"
"5829","Tough as Nails","Passive"
"5830","Superstition","Passive"
"5831","Frenzy","Vanguard"
"5832","Furious Charge","Merciless Assault"
"5833","Battle Rage","Into the Fray"
"5834","Leap","Death from Above"
"5835","Wrath of the Berserker","Insanity"
"5836","Call of the Ancients","Together as One"
"5837","Ruthless","Passive"
"5838","Berserker Rage","Passive"
"5839","Tough as Nails","Passive"
"5840","Boon of Bul-Kathos","Passive"
"5841",NA,NA
"5842",NA,NA
"5843",NA,NA
"5844",NA,NA
"5845",NA,NA
"5846",NA,NA
"5847",NA,NA
"5848",NA,NA
"5849",NA,NA
"5850",NA,NA
"5851","Frenzy","Maniac"
"5852","Wrath of the Berserker","Striding Giant"
"5853","Battle Rage","Bloodshed"
"5854","Furious Charge","Battering Ram"
"5855","War Cry","Impunity"
"5856","Ignore Pain","Iron Hide"
"5857","Boon of Bul-Kathos","Passive"
"5858","Tough as Nails","Passive"
"5859","Superstition","Passive"
"5860","Berserker Rage","Passive"
"5861","Furious Charge","Battering Ram"
"5862","Frenzy","Maniac"
"5863","Ignore Pain","Ignorance is Bliss"
"5864","Battle Rage","Bloodshed"
"5865","War Cry","Impunity"
"5866","Wrath of the Berserker","Striding Giant"
"5867","Nerves of Steel","Passive"
"5868","Inspiring Presence","Passive"
"5869","Berserker Rage","Passive"
"5870","Superstition","Passive"
"5871","Whirlwind","Dust Devils"
"5872","Furious Charge","Merciless Assault"
"5873","Sprint","Run Like the Wind"
"5874","War Cry","Impunity"
"5875","Battle Rage","Into the Fray"
"5876","Call of the Ancients","Ancients' Fury"
"5877","Ruthless","Passive"
"5878","Brawler","Passive"
"5879","Superstition","Passive"
"5880","Inspiring Presence","Passive"
"5881","Frenzy","Vanguard"
"5882","Whirlwind","Dust Devils"
"5883","Call of the Ancients","Ancients' Fury"
"5884","Sprint","Run Like the Wind"
"5885","War Cry","Impunity"
"5886","Wrath of the Berserker","Insanity"
"5887","Unforgiving","Passive"
"5888","Bloodthirst","Passive"
"5889","Superstition","Passive"
"5890","Rampage","Passive"
"5891",NA,NA
"5892",NA,NA
"5893",NA,NA
"5894",NA,NA
"5895",NA,NA
"5896",NA,NA
"5897",NA,NA
"5898",NA,NA
"5899",NA,NA
"5900",NA,NA
"5901",NA,NA
"5902",NA,NA
"5903",NA,NA
"5904",NA,NA
"5905",NA,NA
"5906",NA,NA
"5907",NA,NA
"5908",NA,NA
"5909",NA,NA
"5910",NA,NA
"5911","Call of the Ancients","The Council Rises"
"5912","Wrath of the Berserker","Insanity"
"5913","Furious Charge","Battering Ram"
"5914","War Cry","Impunity"
"5915","Battle Rage","Bloodshed"
"5916","Ignore Pain","Iron Hide"
"5917","Rampage","Passive"
"5918","Relentless","Passive"
"5919","Superstition","Passive"
"5920","Berserker Rage","Passive"
"5921","Call of the Ancients","Together as One"
"5922","Whirlwind","Wind Shear"
"5923","Overpower","Killing Spree"
"5924","War Cry","Impunity"
"5925","Threatening Shout","Grim Harvest"
"5926","Battle Rage","Bloodshed"
"5927","Brawler","Passive"
"5928","Berserker Rage","Passive"
"5929","Weapons Master","Passive"
"5930","Rampage","Passive"
"5931","Frenzy","Maniac"
"5932","Battle Rage","Bloodshed"
"5933","Ignore Pain","Iron Hide"
"5934","Furious Charge","Battering Ram"
"5935","Call of the Ancients","Together as One"
"5936","Wrath of the Berserker","Insanity"
"5937","Tough as Nails","Passive"
"5938","Berserker Rage","Passive"
"5939","Superstition","Passive"
"5940","Rampage","Passive"
"5941","Frenzy","Sidearm"
"5942","Whirlwind","Hurricane"
"5943","Leap","Call of Arreat"
"5944","War Cry","Impunity"
"5945","Battle Rage","Into the Fray"
"5946","Earthquake","Chilling Earth"
"5947","Superstition","Passive"
"5948","Ruthless","Passive"
"5949","Brawler","Passive"
"5950","Rampage","Passive"
"5951","Furious Charge","Dreadnought"
"5952","Frenzy","Smite"
"5953","Leap","Death from Above"
"5954","Ignore Pain","Iron Hide"
"5955","War Cry","Invigorate"
"5956","Battle Rage","Bloodshed"
"5957","Brawler","Passive"
"5958","Tough as Nails","Passive"
"5959","Rampage","Passive"
"5960","Berserker Rage","Passive"
"5961","Frenzy","Vanguard"
"5962","Furious Charge","Merciless Assault"
"5963","Ignore Pain","Iron Hide"
"5964","War Cry","Impunity"
"5965","Battle Rage","Bloodshed"
"5966","Wrath of the Berserker","Insanity"
"5967","Nerves of Steel","Passive"
"5968","Superstition","Passive"
"5969","Relentless","Passive"
"5970","Tough as Nails","Passive"
"5971","Frenzy","Sidearm"
"5972","Earthquake","Chilling Earth"
"5973","Leap","Call of Arreat"
"5974","Battle Rage","Marauder's Rage"
"5975","War Cry","Impunity"
"5976","Call of the Ancients","Together as One"
"5977","Berserker Rage","Passive"
"5978","Nerves of Steel","Passive"
"5979","Weapons Master","Passive"
"5980","Superstition","Passive"
"5981","Frenzy","Maniac"
"5982","Furious Charge","Battering Ram"
"5983","Battle Rage","Bloodshed"
"5984","Call of the Ancients","Together as One"
"5985","War Cry","Impunity"
"5986","Wrath of the Berserker","Insanity"
"5987","Boon of Bul-Kathos","Passive"
"5988","Berserker Rage","Passive"
"5989","Superstition","Passive"
"5990","Weapons Master","Passive"
"5991","Rend","Mutilate"
"5992","Whirlwind","Wind Shear"
"5993","Leap","Call of Arreat"
"5994","War Cry","Impunity"
"5995","Earthquake","Chilling Earth"
"5996","Call of the Ancients","Together as One"
"5997","Unforgiving","Passive"
"5998","Superstition","Passive"
"5999","Nerves of Steel","Passive"
"6000","Bloodthirst","Passive"
"6001","Frenzy","Maniac"
"6002","Whirlwind","Volcanic Eruption"
"6003","War Cry","Impunity"
"6004","Furious Charge","Merciless Assault"
"6005","Wrath of the Berserker","Insanity"
"6006","Call of the Ancients","The Council Rises"
"6007","Inspiring Presence","Passive"
"6008","Rampage","Passive"
"6009","Bloodthirst","Passive"
"6010","Superstition","Passive"
"6011","Frenzy","Maniac"
"6012","Call of the Ancients","Together as One"
"6013","Furious Charge","Battering Ram"
"6014","War Cry","Impunity"
"6015","Battle Rage","Marauder's Rage"
"6016","Wrath of the Berserker","Insanity"
"6017","Ruthless","Passive"
"6018","Tough as Nails","Passive"
